"2016-09-28T01:19:46.000Z,""<134> 2016-09-28T09:19:35+08:00 : 2016-09-28 09:19:35 - MaCustomerBr - [10.67.27.35] System()[] - Connection from IP 10.67.27.35 not authenticated yet (URL\=/dana-na/auth/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T01:55:36.000Z,""<134> 2016-09-28T09:55:21+08:00 : 2016-09-28 09:55:21 - MaCustomerBr - [42.61.124.96] System()[] - Connection from IP 42.61.124.96 not authenticated yet (URL\=/dana-na/auth/url_default/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T01:54:46.000Z,""<134> 2016-09-28T09:54:35+08:00 : 2016-09-28 09:54:35 - MaCustomerBr - [42.61.124.96] System()[] - Connection from IP 42.61.124.96 not authenticated yet (URL\=/dana-na/auth/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T01:59:56.000Z,""<134> 2016-09-28T09:59:48+08:00 : 2016-09-28 09:59:48 - MaCustomerBr - [118.201.119.254] System()[] - Connection from IP 118.201.119.254 not authenticated yet (URL\=/dana-na/auth/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T04:16:46.000Z,""<134> 2016-09-28T12:16:36+08:00 : 2016-09-28 12:16:36 - MaCustomerBr - [116.15.213.144] System()[] - Connection from IP 116.15.213.144 not authenticated yet (URL\=/dana-na/auth/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T04:16:46.000Z,""<134> 2016-09-28T12:16:36+08:00 : 2016-09-28 12:16:36 - MaCustomerBr - [116.15.213.144] System()[] - Connection from IP 116.15.213.144 not authenticated yet (URL\=/dana-na/auth/url_default/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T04:43:56.000Z,""<134> 2016-09-28T12:43:41+08:00 : 2016-09-28 12:43:41 - MaCustomerBr - [115.42.230.2] System()[] - Connection from IP 115.42.230.2 not authenticated yet (URL\=/dana-na/auth/url_default/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T07:03:46.000Z,""<134> 2016-09-28T15:03:19+08:00 : 2016-09-28 15:03:19 - MaCustomerBr - [220.255.240.66] System()[] - Connection from IP 220.255.240.66 not authenticated yet (URL\=/dana-na/auth/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T06:19:26.000Z,""<134> 2016-09-28T14:19:12+08:00 : 2016-09-28 14:19:12 - MaCustomerBr - [223.27.218.82] System()[] - Connection from IP 223.27.218.82 not authenticated yet (URL\=/dana-na/auth/url_default/welcome.cgi?p\=forced-off)""";;;
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/ArcSight System/Private Address Space Zones/RFC1918: 10.0.0.0-10.255.255.255"",""eth2.110"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""25"",""10.40.100.11"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704121"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""TCP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth2.110@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=39@&rule_uid@\={355D124F-9C37-4582-9249-7BEDC7B90186}@&rule_name@\=AMK FileSvr  to DRC FileSvr@&service_id@\=SMTP-@&src@\=171861046@&s_port@\=58356@&dst@\=170419211@&service@\=SMTP-@&d_port@\=25@&proto@\=tcp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""58356"",""10.62.100.54"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""eth3"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""53"",""10.62.101.3"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704122"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""UDP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth3@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=66@&rule_uid@\={1E39FED7-A252-4C74-8101-3258E4A24BCF}@&rule_name@\=SBUs to Int. DNS@&service_id@\=domain-udp@&src@\=172098040@&s_port@\=61213@&dst@\=171861251@&service@\=domain-udp@&d_port@\=53@&proto@\=udp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_SubsidiaryA_10.66.0.0-10.66.255.254"",""61213"",""10.66.1.248"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerB_All_Corp_10.163.0.0-10.163.255.254"",""eth2.110"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""53"",""10.163.3.46"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704123"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""UDP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth2.110@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=78@&rule_uid@\={F8B007CA-8306-4FD9-953D-263BE832789C}@&rule_name@\=CustomerC AD NTP sync&DNS query GTM@&service_id@\=domain-udp@&src@\=171861251@&s_port@\=58638@&dst@\=178455342@&service@\=domain-udp@&d_port@\=53@&proto@\=udp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""58638"",""10.62.101.3"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""eth3"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""53"",""10.62.101.70"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704124"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""UDP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth3@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=29@&rule_uid@\={74D3CB02-018F-4C25-9AFA-D6EBD164ABFB}@&rule_name@\=AMK + DRC DAG to AMK + DRC AD @&service_id@\=domain-udp@&src@\=172164500@&s_port@\=50499@&dst@\=171861318@&service@\=domain-udp@&d_port@\=53@&proto@\=udp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_SubsidiaryC_10.67.0.0-10.67.255.254"",""50499"",""10.67.5.148"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""Mgmt"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""22"",""10.62.101.56"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704125"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""TCP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=Mgmt@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=191@&rule_uid@\={B6E5E6B7-4FE7-4622-ADC7-81FBCA1C3AEA}@&rule_name@\=DLP(Manager to Appliances)@&service_id@\=ssh@&src@\=171899942@&s_port@\=54079@&dst@\=171861304@&service@\=ssh@&d_port@\=22@&proto@\=tcp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""54079"",""10.62.252.38"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/ArcSight System/Public Address Space Zones/ARIN/198.20.0.0-198.51.99.255 (ARIN)"",""eth2.110"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""80"",""198.41.215.183"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704127"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""TCP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth2.110@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=310@&rule_uid@\={54BC9EC1-11C8-4FFC-B6D5-CEC921622B18}@&rule_name@\=ESS n SBU to Any(Web)@&service_id@\=http@&src@\=171841611@&s_port@\=50525@&dst@\=3324630967@&service@\=http@&d_port@\=80@&proto@\=tcp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""50525"",""10.62.24.75"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
"2016-09-28T00:00:10.000Z,""kkconsumer1"",""2016-09-28 08:00:10"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""10.62.180.11"",""OperationCustomerCPRDSC04_ETH0"",""379qxBEMBABCABhVqPUngEg\=\="",""1475020810128000"",""checkpointfirewall_ad_opsec"",""Asia/Singapore"",""6.0.4.6719.0"",""Firewall"",""/Access"",""/Firewall"",""/Host/Application/Service"",""/Success"",""/Normal"",""CustomerC"",""/All Customers/TheCustomers/SBA/CustomerC"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""eth3"",""VPN-1 & FireWall-1"",""Check Point"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_Corp_10.62.0.0-10.62.255.254"",""53"",""10.62.101.70"",""Asia/Singapore"",""10.62.252.36"",""1475020803000000"",""2016-09-28 08:00:03"",""1332704128"",""6"",""DeviceVendor=`Check Point`~DeviceProduct=`VPN-1 & FireWall-1`~De"",""accept"",""UDP"",""time@\=28Sep2016  8:00:03@&action@\=accept@&orig@\=171899940@&i/f_dir@\=inbound@&i/f_name@\=eth3@&has_accounting@\=0@&product@\=VPN-1 & FireWall-1@&rule@\=23@&rule_uid@\={B6FA85A3-B0DD-4CCD-8DFB-A581364B3159}@&rule_name@\=AMK CAS  & MBX  to AD Svrs @&service_id@\=domain-udp@&src@\=172308530@&s_port@\=51401@&dst@\=171861318@&service@\=domain-udp@&d_port@\=53@&proto@\=udp@&__policy_id_tag@\=product\=VPN-1 & FireWall-1[db_tag\={71398384-BB0A-B449-8290-E9C2191EEEAB}";mgmt\=CP02;date\=1474959288;"policy_name\=CP2-15_Sep_16]@&origin_sic_name@\=CN\=cp_mgmt_CP02,O\=CP01..ovwd5o"",""Low"",""in1"",""/All Zones/TheCustomers/SBA/CustomerC/CustomerC_All_SubsidiaryB_10.69.0.0-10.69.255.254"",""51401"",""10.69.56.50"",""1475020803000000"",""2016-09-28 08:00:03"",""1.1"""
